+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[12]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[6].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[10]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[6].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[13]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[16]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[6].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[8]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[10]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[7]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[6].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[12]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[7].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[6]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[6].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[7]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[9]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[8]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[11]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[1].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[2]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[7].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[7]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[7].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[4]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[6].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[5]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[6]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[6].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[6]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[1].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[3]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[0].u_a8e4d001/g_427f060c[2].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[5]/D|
| dpux2_hardware_clk_wiz_0_2 | dpu_hardware_clk_wiz_0_2 |hardware_i/DPUCZDX8G_0/inst/g_8aa581ff.u_33f22aee/u_9dacd827/u_531b179c/u_55dabb40/u_5d4f008e/g_d75a2c81[3].u_a8e4d001/g_427f060c[0].u_3b3f8210/g_b4c563af[0].u_0fd5ac8c/g_12bdb8ee.g_d6c0e7f9.s_bba40f03_reg[17]/D|
+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
